,author,cid,text,time,search_query,video_id,word_count,char_lengh,n_avg_word,n_numerics,upper_case,time_tag,urls_tag,hash_tag,emoji_tag,polarity,subjectivity,sentiment
3395,Josip Josip,Ugwn6MagxHCtyUXbL2p4AaABAg.8ruufKDCDVR8ruwokBX6we,"@Bahamuttiamat No, you are wrong. Full race sim is 66 laps, which they both did. Bottas was on C3-C2-C2 and Leclerc on C2-C2-C2. When Bottas was on his second stint on C2, Leclerc was on his first stint on C2, with 20kgs of fuel more (as he was behind Bottas on race sim for about 21 laps). So this guy is comparing Bottas stint with less fuel with Leclercs stint with more. He has been doing it in live feed as well and I was wondering wtf is he on about. Leclerc finished his race sim 27s earlier, translating to 0.4s advantage per lap quicker.",3 months ago,ferrari_sf90,QIDTLD1p0dQ,105,546,4.20952380952381,2,5,,,,,0.015426997245179062,0.5045454545454546,positive
3398,Bahamuttiamat,Ugwn6MagxHCtyUXbL2p4AaABAg.8ruufKDCDVR8rv-i9fUrvx,How on earth do you know leclerc had 20kgs more fuel than bottas?,3 months ago,ferrari_sf90,QIDTLD1p0dQ,13,65,4.076923076923077,0,0,,,,,0.5,0.5,positive
3400,Josip Josip,Ugwn6MagxHCtyUXbL2p4AaABAg.8ruufKDCDVR8rvhz8tqZyW,"@Bahamuttiamat because to finish entire Barcelona GP (66 laps) you need full tank. If they both are driving race sim, but the other is further in jt (like Bottas), he clearly has less fuel - as there is NO refueling in race sim",3 months ago,ferrari_sf90,QIDTLD1p0dQ,43,227,4.3023255813953485,0,2,,,,,0.026388888888888892,0.4166666666666667,positive
3402,EvO,UgwG8oc21fDzYUIFLx94AaABAg,So are we not going to talk about Hamiltons 1:18.0 on the C2 tyre?,3 months ago (edited),ferrari_sf90,QIDTLD1p0dQ,14,66,3.7857142857142856,0,1,1:18,,,,0.0,0.0,neutral
3405,Jurgen Bebja,UgwG8oc21fDzYUIFLx94AaABAg.8ruu8NaDPbe8rvDSd3qHb0,Dude legit leclerc did a 1:17.2 on the c2.. those are not special times they can blits those times in actual qualy spec.. but they are soo close,3 months ago,ferrari_sf90,QIDTLD1p0dQ,28,144,4.178571428571429,0,0,1:17,,,,-0.08928571428571429,0.3357142857142857,negative
3406,EvO,UgwG8oc21fDzYUIFLx94AaABAg.8ruu8NaDPbe8rvlEyS9XGk,Der Riethelm But Ferrari always use higher fuel modes and engine modes,3 months ago,ferrari_sf90,QIDTLD1p0dQ,12,70,4.916666666666667,0,0,,,,,0.25,0.5,positive
3408,Karl Owen Aurelio,UgzvFIz8UCxo9-hSLPl4AaABAg.8ruu6Onh5Wh8rvKRIAw2TL,"TRUE!!! And since when did these so called ""experts"" ever got it right? I mean Ferrari have always been on top or near the top in testing! But as usual (or since 2014), Mercedes always bags the titles with races to spare! Most of us have been following the sport for a very long time yet some of us keep falling for the usual ""traps"" that testing results tell us. Lots of ""experts"" even come up with terms like ""tire-corrected, ""fuel-corrected""! Really??? Well, sure anyone can spot the tire used, that we can factor in easily. But, even with the C5 tire bolted on and the car does 2 or 3 laps sets a purple laptime and heads back to the pits, how do we know if the car had 3 laps worth of fuel? Was the engine mode aggressive? Was the battery discharge aggressive? Was the driver 100% pushing? Most know Mercedes sandbags alot! I do mean they probably are laughing at all these experts right now! We all know Mercedes never shows its true hand until Q3 of the first Grand Prix weekend. Also, the fact that Mercedes brought several new parts into Testing 2 just 4 days from the 1st Test means they have many iterations of the W10 readily available. They are simply just giving these parts a dry run!",3 months ago,ferrari_sf90,QIDTLD1p0dQ,224,1199,4.357142857142857,5,6,,,,,0.20885051890074216,0.46191687280972993,positive
3409,Pumkin Eater,UgxSHIBD7jUChwXoTxR4AaABAg,"Such bull from these guys! No one knows the individual setups, fuel loads etc yet they keep on referring to the times! Not important at this stage. Gathering information by doing laps is more important. Today at the track the clean sound of the Merc compared to all other cars was so sweet! Melbourne counts and that is all that matters and I think Merc is sandbagging anyway.",3 months ago,ferrari_sf90,QIDTLD1p0dQ,68,376,4.544117647058823,0,1,,,,,0.19768518518518519,0.6138888888888889,positive
3410,Lynlyn Sotela,Ugzt7ZhTJT6qrrD9dfl4AaABAg,Oh yeah ferrari can be fastest than mercedes....until they cant manage how to control in the cirquit....they will might end up into the wall✌,3 months ago,ferrari_sf90,QIDTLD1p0dQ,24,141,4.916666666666667,0,0,,,,✌,0.0,0.0,neutral
3411,dgregory79,Ugz9QCk9_Lxe27UF8wd4AaABAg,We will not know who is fastest until qualifying in Australia,3 months ago,ferrari_sf90,QIDTLD1p0dQ,11,61,4.636363636363637,0,0,,,,,0.0,0.0,neutral
3416,John Karim,Ugz9QCk9_Lxe27UF8wd4AaABAg.8rut3iTR2gs8rvrUz5w-29,"Pointless comment. Of course that's true, but we can start to build our ideas about who is quick now. We know Williams and Racing Point aren't going to be quick as a result of testing.",2 months ago,ferrari_sf90,QIDTLD1p0dQ,35,184,4.285714285714286,0,0,,,,,0.19166666666666665,0.5375,positive
3417,Ricky Fury,Ugz9QCk9_Lxe27UF8wd4AaABAg.8rut3iTR2gs8rw92Ia8k9q,We won't know who's the fastest until about mid way thru the season,2 months ago,ferrari_sf90,QIDTLD1p0dQ,13,67,4.230769230769231,0,0,,,,,0.0,0.0,neutral
3418,Matthew Alexander,Ugz9QCk9_Lxe27UF8wd4AaABAg.8rut3iTR2gs8rwVzMvV4YR,To me really its Q3 at Bahrain. That will set the tone for the rest of the season. Or the first half of it atleast.,2 months ago,ferrari_sf90,QIDTLD1p0dQ,25,115,3.64,0,1,,,,,0.09444444444444444,0.2333333333333333,positive
3420,Remi R,Ugz9QCk9_Lxe27UF8wd4AaABAg.8rut3iTR2gs8rxDWcgPZBM,For me it's when FIA cook specials for Mercrdes is the defining point.,2 months ago,ferrari_sf90,QIDTLD1p0dQ,13,70,4.461538461538462,0,1,,,,,0.0,0.0,neutral
3422,marek snopek,UgxKFwt1LKOzpkwxr_l4AaABAg,"I almost expected something along the lines of ""So we've seen some strong showings by the likes of Toro Rosso, Haas, Red Bull, the Renaults were also quite convincing, and then of course some glory runs by McLaren."" =D But no, seriously, I don't have a clue why the Autosport keeps favouring the black and gold SF71H. The Haas is fairly average and I don't think they're in any way the top of the midfield.",3 months ago,ferrari_sf90,QIDTLD1p0dQ,75,406,4.426666666666667,0,5,,,,,0.2425925925925926,0.5703703703703704,positive
3423,Cole Jones,UgxKFwt1LKOzpkwxr_l4AaABAg.8rusxnUhGh88rv_29vS1wj,Seems like they have a love affair with Alfa Romeo and Haas while hating McLaren in particular.,3 months ago,ferrari_sf90,QIDTLD1p0dQ,17,95,4.647058823529412,0,0,,,,,0.3333333333333333,0.4666666666666667,positive
3424,Alen Sabanovic,UgxKFwt1LKOzpkwxr_l4AaABAg.8rusxnUhGh88rvu16EO3XO,​@Cole Jones now who could be behind that... hmmmm... so hard to guess,2 months ago,ferrari_sf90,QIDTLD1p0dQ,13,70,4.461538461538462,0,0,,,,,-0.3458333333333333,0.6208333333333333,negative
3425,GARY SMITH,Ugz47-nUN_0R5mx8G4J4AaABAg,I think McLaren are better than this lot think. Why would Alonso turn up out of the blue? They keep setting top 3 times almost every session. It wouldn't surprise me if they are in the top 6 in Australia.,3 months ago (edited),ferrari_sf90,QIDTLD1p0dQ,40,204,4.125,2,1,,,,,0.375,0.4,positive
3426,TJ32,Ugz47-nUN_0R5mx8G4J4AaABAg.8rusf1h9M_C8ruzG6mT21q,Really. It wouldn't surprise you if McLaren can get up among the top 3 teams?,3 months ago,ferrari_sf90,QIDTLD1p0dQ,15,77,4.2,1,0,,,,,0.35,0.35,positive
3428,Devansh Gupta,Ugz47-nUN_0R5mx8G4J4AaABAg.8rusf1h9M_C8rvE1TvPVYu,I'd love to think that way they are definitely looking impressive my worry is others not even showing a hint of their pace,3 months ago,ferrari_sf90,QIDTLD1p0dQ,23,122,4.3478260869565215,0,0,,,,,0.5,0.7000000000000001,positive
3429,Adrián González,Ugz47-nUN_0R5mx8G4J4AaABAg.8rusf1h9M_C8rvNxI_abpu,"mclaren is not that strong you'll see in melbourne, maybe they will be better than last year (I hope because they were really bad), but they tend to go backwards with development, I think they'll be fighting toro rosso and racing point, the lead mid field battle i think will go with renault vs haas vs kimi in the alfa, just because i think kimi will be really fast I dont know of giovanazzi still but time will tell what the pecking order is",3 months ago,ferrari_sf90,QIDTLD1p0dQ,84,443,4.285714285714286,0,3,,,,,0.07222222222222226,0.4277777777777778,positive
3430,Alen Sabanovic,Ugz47-nUN_0R5mx8G4J4AaABAg.8rusf1h9M_C8rvuK3nGWgv,"@Adrián González What on earth makes you think Kimi will be fast... and in Alfa? He was like snail even in ferrari, never motivated for anything. go back to sleep",2 months ago,ferrari_sf90,QIDTLD1p0dQ,30,162,4.433333333333334,0,0,,,,,0.1,0.3,positive
3431,Romeo Roze,UgwyyVafURwE6SWfNmd4AaABAg,"Mercedes is going to sand bag in the first few races . Let Ferrari get close and then turn up the engine and let everyone fight it out for 2nd place . Ferrari gonna make Charles #1 driver within few races , And run into usual politics. Mercedes no matter what wins and looses as a team, not play the blame game like Ferrari",3 months ago,ferrari_sf90,QIDTLD1p0dQ,64,323,4.0625,0,0,,,#1,,-0.07142857142857142,0.1976190476190476,negative
3432,spvcevvolf,UgwyyVafURwE6SWfNmd4AaABAg.8ruse2wfOtL8ruvFt9WRsO,from this comment i can comfortably state that you don't know shit about F1.,3 months ago,ferrari_sf90,QIDTLD1p0dQ,14,76,4.5,0,1,,,,,0.1,0.8,positive
3433,Heinser Paredes,UgwyyVafURwE6SWfNmd4AaABAg.8ruse2wfOtL8rv1T1x093X,that worked with kimi as he underperformed but now are two top drivers,3 months ago,ferrari_sf90,QIDTLD1p0dQ,13,70,4.461538461538462,0,0,,,,,0.5,0.5,positive
3434,Jurgen Bebja,UgwyyVafURwE6SWfNmd4AaABAg.8ruse2wfOtL8rvDar670Cq,@spvcevvolf yup was just about to say the same thing. Up you go good sir😂,3 months ago,ferrari_sf90,QIDTLD1p0dQ,15,73,3.933333333333333,0,0,,,,😂,0.35,0.36250000000000004,positive
3435,Romeo Roze,UgwyyVafURwE6SWfNmd4AaABAg.8ruse2wfOtL8rvJVhh_rTT,@Heinser Paredes @ I think kimi is quite capable of winning races as he had proven himself in the past.,3 months ago,ferrari_sf90,QIDTLD1p0dQ,20,103,4.2,0,1,,,,,0.15,0.4666666666666666,positive
3436,Romeo Roze,UgwyyVafURwE6SWfNmd4AaABAg.8ruse2wfOtL8rvK82hf5Lw,@spvcevvolf all I know is Hamilton is going for 7 championships.,3 months ago,ferrari_sf90,QIDTLD1p0dQ,11,64,4.909090909090909,1,1,,,,,0.0,0.0,neutral
3437,Romeo Roze,UgwyyVafURwE6SWfNmd4AaABAg.8ruse2wfOtL8sY8ySkMkLu,@spvcevvolf i am glad you know F1 so well sir... Qualifying proved my point on how fast Mercedes is.,2 months ago,ferrari_sf90,QIDTLD1p0dQ,19,100,4.315789473684211,0,1,,,,,0.35,0.8,positive
3438,Luka Vujeva,Ugw6fAhI7SIN0LL8geN4AaABAg,Ed is spreading his hate towards McLaren every single day. This is at least unprofessional!,3 months ago,ferrari_sf90,QIDTLD1p0dQ,15,91,5.133333333333334,0,0,,,,,-0.4154761904761905,0.5047619047619047,negative
3439,Mashiat99,Ugw6fAhI7SIN0LL8geN4AaABAg.8rusPaj3WUm8ruyT50qRwL,"Luka Vujeva He’s just being realistic. McLaren are still far off the top, and I doubt they are even top of class B",3 months ago,ferrari_sf90,QIDTLD1p0dQ,23,114,4.0,0,2,,,,,0.31666666666666665,0.5833333333333333,positive
3440,SomeOldBloke,UgwoeIodXYHE02WGxBd4AaABAg,It's nice that all you guys are getting a 'jolly' to Barcelona... gets you out of the office. That's assuming you are at the track and not in the Travelodge down the road from the office.,3 months ago (edited),ferrari_sf90,QIDTLD1p0dQ,36,187,4.222222222222222,0,0,,,,,0.2222222222222222,0.6444444444444445,positive
3441,Jack CimBom,UgzZVG0IDFy0lX-SOz54AaABAg,"Ferrari is kicking as but they only talk about them for maybe minute or 2, Mercedes are 2 seconds behind but these guys got nothing but positive talks about it for more than 8 minutes Why because of Hamilton We will see what happens this year but the TEAM to talk about is FERRARI at d moment",3 months ago,ferrari_sf90,QIDTLD1p0dQ,57,292,4.140350877192983,2,2,,,,,0.08181818181818182,0.6863636363636363,positive
3443,Drunk Tortila,UgzaVCjEFm1ZQ4wEuW94AaABAg,I like watching your videos but maybe it was just this one but bit more energy or enthusiasm please I was falling asleep by 2 mins.... You got good content just needs better delivery I guess,3 months ago,ferrari_sf90,QIDTLD1p0dQ,36,190,4.305555555555555,1,3,,,,,0.5666666666666667,0.5333333333333333,positive
3444,Sam Durling,Ugx13DxRqiOJj6Pj8jt4AaABAg,7:20 what disrupted test is he talking about. Mercedes have probably done more laps than any other team which is what testing is all about. They may not have set the time sheets alight but it hasn't been disrupted with a multitude of crashes and failures.,3 months ago,ferrari_sf90,QIDTLD1p0dQ,46,255,4.565217391304348,0,0,7:20,,,,0.1875,0.4375,positive
3445,Fin Ellershaw,Ugx13DxRqiOJj6Pj8jt4AaABAg.8ruqjaTZdC38rusnE9NDuk,"i know, they have probably had the smoothest test of anyone. havent missed much running at all",3 months ago,ferrari_sf90,QIDTLD1p0dQ,17,94,4.588235294117647,0,0,,,,,0.2,0.2,positive
3447,Bahamuttiamat,Ugx13DxRqiOJj6Pj8jt4AaABAg.8ruqjaTZdC38ruvlrInoHq,@Sam Durling couldn't agree more. These 'journalists' are an embarrassment. Mercedes has completed 1058 laps to ferrari's 887. They did have an oil pressure issue against ferrari's cooling problems. Vettel's crash cost them far more than anything else. They're not setting headline times because they NEVER soft tired quali sims. The team is much more interested in understanding their package and the best way to do that is to accumulate as much kilometers as possible. The w10 appears to be temperamental like her sister the w08 but that car won the championship.,3 months ago,ferrari_sf90,QIDTLD1p0dQ,92,565,5.1521739130434785,1,1,,,,,0.26,0.5549999999999999,positive
3448,Dario Carpita,Ugx13DxRqiOJj6Pj8jt4AaABAg.8ruqjaTZdC38rv7zrOs44M,@Fin Ellershaw except the full PU swap on monday given that it is mercs it's a big thing,3 months ago,ferrari_sf90,QIDTLD1p0dQ,18,88,3.9444444444444446,0,1,,,,,0.175,0.325,positive
3450,Ultra Conservative,Ugx13DxRqiOJj6Pj8jt4AaABAg.8ruqjaTZdC38rvMjxEAZiM,@Bahamuttiamat Indeed these journalists seem to be so far up Ferrari's backside that only a toenail is sticking out. They should know better. How they get employment is beyond me since they lack the foresight to take a more conservative and informed opinion.,3 months ago,ferrari_sf90,QIDTLD1p0dQ,43,258,5.023255813953488,0,0,,,,,0.275,0.75,positive
3451,Ultra Conservative,Ugx13DxRqiOJj6Pj8jt4AaABAg.8ruqjaTZdC38rvNGd4tFgo,"I mean what weed was the guy smoking to make false claims of a ""disruptive"" test? yet he sits there with so much conviction like what he's said is correct.",3 months ago,ferrari_sf90,QIDTLD1p0dQ,30,155,4.2,0,1,,,,,-0.1708333333333334,0.49583333333333335,negative
3452,Casey 27,Ugx13DxRqiOJj6Pj8jt4AaABAg.8ruqjaTZdC38rvdlfdfZj3,They have to change PU (as far as I remember) for the first time in testing. We have also take into consideration laps/power unit manufacturer which is very important and I think that Ferrari will be miles away.,3 months ago (edited),ferrari_sf90,QIDTLD1p0dQ,38,211,4.578947368421052,0,3,,,,,0.29,0.7777777777777777,positive
3453,maverick buckley,Ugx13DxRqiOJj6Pj8jt4AaABAg.8ruqjaTZdC38rvejGl4cWx,@ZEN ARKU So he did crash then. You cant say he didn't crash. We all saw him crash.,3 months ago,ferrari_sf90,QIDTLD1p0dQ,18,83,3.6666666666666665,0,2,,,,,0.0,0.0,neutral
3454,Calvin Lim,Ugx13DxRqiOJj6Pj8jt4AaABAg.8ruqjaTZdC38rvmaosrozk,Bahamuttiamat iirc they did the most laps in testing on the last season too.,3 months ago,ferrari_sf90,QIDTLD1p0dQ,14,76,4.5,0,0,,,,,0.25,0.2833333333333333,positive
3455,prasanth,Ugx13DxRqiOJj6Pj8jt4AaABAg.8ruqjaTZdC38rvnxEVwvCa,@Calvin Lim its not about the times .......its about how the car is behaving and the long runs concerns. Mercs have publicly acknowledged these issues. Dont know what u guys are crying on these jurnos for?,3 months ago,ferrari_sf90,QIDTLD1p0dQ,36,205,4.722222222222222,0,0,,,,,-0.08333333333333333,0.35555555555555557,negative
3457,Arindam Baruah,Ugx13DxRqiOJj6Pj8jt4AaABAg.8ruqjaTZdC38rvsxi3nkGy,"Well, Bottas could only run 7 laps on day 2 of second test. They lost a lot of time on changing the PU. Both Mercedes and Ferrari have had 1 bad day over the fortnight. Although yes, Merc has not had any crashes.",2 months ago,ferrari_sf90,QIDTLD1p0dQ,43,212,3.953488372093023,3,1,,,,,-0.23333333333333328,0.5555555555555555,negative
3458,Sam Durling,Ugx13DxRqiOJj6Pj8jt4AaABAg.8ruqjaTZdC38rvtUyqZTe1,I agree they haven't had faultless running but it hasn't been disrupted to the extent that it should be titled as such. If they'd been top every day no comment would be made about their running being 'dirsrupted',2 months ago,ferrari_sf90,QIDTLD1p0dQ,38,212,4.605263157894737,0,1,,,,,0.5,0.6666666666666666,positive
3459,Jake M,Ugx13DxRqiOJj6Pj8jt4AaABAg.8ruqjaTZdC38rw-1cF7ZT3,"He’s referring to the fact that they’ve completely changed the car aerodynamically. They’ve bought so many changes to the car for the second test, that they’re effectively starting from scratch in terms of measuring the aerodynamics. Whereas Ferrari have said that they haven’t needed to change the car, and the balance has been there from day 1. Mercedes will still be challenging for pole in Australia. And their rate of development has been crazily impressive. He’s just bringing up the fact that they have had to develop the car - as the drivers weren’t finding the balance they needed from version 1.",2 months ago,ferrari_sf90,QIDTLD1p0dQ,102,605,4.9411764705882355,0,0,,,,,0.35000000000000003,0.5,positive
3460,TheOdd101,Ugx13DxRqiOJj6Pj8jt4AaABAg.8ruqjaTZdC38rwGO1EqhPs,The Mercs have some really reliable cars compared to the other teams.,2 months ago,ferrari_sf90,QIDTLD1p0dQ,12,69,4.833333333333333,0,0,,,,,0.037500000000000006,0.2875,positive
3461,WakandaForeva,Ugx13DxRqiOJj6Pj8jt4AaABAg.8ruqjaTZdC38rwNeVXJeN3,@Bahamuttiamat the w10 sucks tbh the sf90 is way faster more balanced better handling and etc and tbh both mercs on first test used the both fastest tyres bottas on c5 and hamilton on c4 maybe trying the tyres but dont forget ferrari never used the c5 tyres or c4 i think just yesterday with leclercs time cause they were using only c3 and c2 mainly c3,2 months ago,ferrari_sf90,QIDTLD1p0dQ,67,352,4.268656716417911,0,0,,,,,0.18611111111111112,0.49444444444444446,positive
3462,allan trevor,Ugx13DxRqiOJj6Pj8jt4AaABAg.8ruqjaTZdC38rwNyV7aocU,These guys really do not know what they are talking about. Now give me someone like brundle who can actually see how the car moves then I'll believe every word. But these guys😂😂😂😂,2 months ago,ferrari_sf90,QIDTLD1p0dQ,33,179,4.454545454545454,0,0,,,,😂😂😂😂,-0.05,0.15000000000000002,negative
3469,Iain Mair,UgzSYTrqy27E3-iAAb14AaABAg,"Hold on, you put Haas leading the midfield for managing a 1:17.854 on C4 because the rest were fastest on C5s. What about McLaren doing a 1:17.838 on the C3s? Glossed over that one, didn't you... yet again. This grudge against McLaren needs to stop, your credibility is going right out the window with shoddy reporting like this.",3 months ago,ferrari_sf90,QIDTLD1p0dQ,58,329,4.689655172413793,0,1,1:17,,,,-0.007142857142857145,0.5178571428571428,negative
3470,David,UgzSYTrqy27E3-iAAb14AaABAg.8ruqSH6TnBm8rut41EBZx0,"Yeah, that would put Mclaren third behind Mercedes and Ferrari when we put them all on the C5s. Also, if you just look at the fastest times all the teams did, which I'm pretty certain Autosport have done for this video, Renault would still be faster than Haas after accounting for different tyres assuming a 0.6s difference between C4 and C5. Autosport clearly have a Ferrari bias as they can't stop waxing lyrical about Ferrari, Haas and Alfa and I don't think I've heard them talk positively about any other team.",3 months ago,ferrari_sf90,QIDTLD1p0dQ,91,515,4.670329670329671,0,3,,,,,0.033319805194805194,0.5219020562770562,positive
3471,Remi R,UgzSYTrqy27E3-iAAb14AaABAg.8ruqSH6TnBm8ruuNSFWMK-,"@David They are just want to make their hero's wins even more heroic by saying look he beat the best car,.but in reality their hero is just an average guy.",3 months ago,ferrari_sf90,QIDTLD1p0dQ,30,155,4.2,0,0,,,,,0.47000000000000003,0.4600000000000001,positive
3472,Magic Jack,UgzSYTrqy27E3-iAAb14AaABAg.8ruqSH6TnBm8ruwHe6yoiG,I think the mclaren could be faster than the haas Renault will most likely be best of the rest at the start,3 months ago,ferrari_sf90,QIDTLD1p0dQ,22,107,3.909090909090909,0,1,,,,,0.5,0.6,positive
3474,Billy Bop,UgzSYTrqy27E3-iAAb14AaABAg.8ruqSH6TnBm8rv-23hHN9t,"Nobody has a grudge against McLaren. I also think you are not considering the fuel loads. I personally love McLaren however, they are probably not going to be as fast as Haas.",3 months ago,ferrari_sf90,QIDTLD1p0dQ,32,175,4.5,0,2,,,,,0.35,0.6,positive
3479,Gigs 98,UgzSYTrqy27E3-iAAb14AaABAg.8ruqSH6TnBm8rv2XI2yLiL,I have the feeling this comment is not gonna age well,3 months ago,ferrari_sf90,QIDTLD1p0dQ,11,53,3.909090909090909,0,1,,,,,0.0,0.0,neutral
3480,Maximize33,UgzSYTrqy27E3-iAAb14AaABAg.8ruqSH6TnBm8rv2xO20bUu,"@Fab 88 In a few words??😱😅 RB was on Race-Sim full heavy load, 1st stint on C3 while Ferrari and Merc where with much less Fuel both C2 further up within their sim. (so less fuel) So at that time RB slower. Second RB stint C2, 1:22.7 same lap time as Ferrari and faster then MERC...at proximate same fuel level as they were before at same moment within their race-simulation.👍",3 months ago,ferrari_sf90,QIDTLD1p0dQ,70,376,4.385714285714286,1,6,1:22,,,😱😅👍,-0.03833333333333334,0.21583333333333332,negative
3481,Fab 88,UgzSYTrqy27E3-iAAb14AaABAg.8ruqSH6TnBm8rv5QGhyrIe,@Maximize33 Looking promising for the Red Bulls then if Gasly can keep it off the walls,3 months ago,ferrari_sf90,QIDTLD1p0dQ,16,87,4.5,0,0,,,,,0.1,0.25,positive
3482,Maximize33,UgzSYTrqy27E3-iAAb14AaABAg.8ruqSH6TnBm8rv732MC1kM,"​@Fab 88 Marko and Horner have put to much pressure on the poor guy with their statements. Oh well, if not..they still have a torpedo waiting for a 2nd RB chance.😉",3 months ago,ferrari_sf90,QIDTLD1p0dQ,31,163,4.290322580645161,1,1,,,,😉,-0.06666666666666667,0.26666666666666666,negative
3483,Maximize33,UgzSYTrqy27E3-iAAb14AaABAg.8ruqSH6TnBm8rv7KPnTE4d,This is the Merc-Ham boy fan-club if you haven't noticed already. Now they've taken it to a new level. They out right lie about RBs long run lap times. Motorsport is becoming Fake News and a joke,3 months ago,ferrari_sf90,QIDTLD1p0dQ,37,195,4.297297297297297,0,0,,,,,0.06441558441558441,0.648051948051948,positive
3485,Maximize33,UgzSYTrqy27E3-iAAb14AaABAg.8ruqSH6TnBm8rv9f1BkxdX,@Fab 88 You are so right! And what about this one..I tried to edit my comment putting CNN after the word becoming. immediately got censored😂😂 Don't you just love the big tech guys with their algos,3 months ago (edited),ferrari_sf90,QIDTLD1p0dQ,36,196,4.472222222222222,1,1,,,,😂😂,0.3267857142857143,0.5214285714285715,positive
3486,M Pennant,UgzSYTrqy27E3-iAAb14AaABAg.8ruqSH6TnBm8rvKmghUeI6,Totally agree. Even after the embarrassment of accusing Mercedes of responding to what Ferrari did in the first test by bringing in 100+ upgrades as a reaction when it was clearly a planned move. You would think they be more balanced and apply their assessments equally instead off constantly kissing up to Ferrari. We fans understand that we want more competition between the teams but want it reported as real and not made up.,3 months ago,ferrari_sf90,QIDTLD1p0dQ,74,428,4.797297297297297,0,0,,,,,0.19375,0.41875000000000007,positive
3487,BeyerT1,UgzSYTrqy27E3-iAAb14AaABAg.8ruqSH6TnBm8rvLFUxJViI,They put Haas high potentially because of the fact that the car has a lot to do with the Ferrari one.,3 months ago,ferrari_sf90,QIDTLD1p0dQ,21,101,3.857142857142857,0,0,,,,,0.08,0.77,positive
3488,Tom T.,UgzSYTrqy27E3-iAAb14AaABAg.8ruqSH6TnBm8rvPK7senKC,Iain Mair i guess you missed the part about 10 kilos of fuel equalling 4 tenths on track. I don’t mind Mclaren fans but what a bunch of whining babies. News flash mika hakkinen retired in 2001.,3 months ago,ferrari_sf90,QIDTLD1p0dQ,37,193,4.243243243243243,2,1,,,,,0.0,0.0,neutral
3489,maverick buckley,UgzSYTrqy27E3-iAAb14AaABAg.8ruqSH6TnBm8rve1HtVP70,@Julian R Hey! That guy is a current Formula Morgan open wheel champion. Obviously the cockpit is slightly modified.,3 months ago,ferrari_sf90,QIDTLD1p0dQ,19,116,5.157894736842105,0,1,,,,,-0.041666666666666664,0.39166666666666666,negative
3490,maverick buckley,UgzSYTrqy27E3-iAAb14AaABAg.8ruqSH6TnBm8rveJoy6lKz,@Maximize33 PLEASE NO PLEASE NO PLEASE I'm begging you with my heart and soul not to bring that phrase 'fake news' into my beloved F1. Triggggerrrred😠,3 months ago,ferrari_sf90,QIDTLD1p0dQ,26,150,4.8076923076923075,0,6,,,,😠,0.09999999999999998,1.0,positive
3491,maverick buckley,UgzSYTrqy27E3-iAAb14AaABAg.8ruqSH6TnBm8rveZ4raB37,@Tom T. But they were on different tyres man. Still every year we go through this and every year people are right about maybe 1 team.,3 months ago,ferrari_sf90,QIDTLD1p0dQ,26,133,4.153846153846154,1,1,,,,,0.14285714285714285,0.5678571428571428,positive
3492,elitesquadron,UgzSYTrqy27E3-iAAb14AaABAg.8ruqSH6TnBm8rvh-9AG_lY,First of all testing doesnt mean shit. And lastly haas is sandbagging .,3 months ago,ferrari_sf90,QIDTLD1p0dQ,13,71,4.538461538461538,0,0,,,,,-0.065625,0.471875,negative
3493,Maximize33,UgzSYTrqy27E3-iAAb14AaABAg.8ruqSH6TnBm8rwTwov9a59,@maverick buckley Sorry man...Didn't know you felt this strong about it. Guess we'll have to let this be a safe-space then😜 How about Truth-less News or Beloney News?? Maybe even like ..Crap News??...feeling a bit better already?? 😉,2 months ago,ferrari_sf90,QIDTLD1p0dQ,38,232,5.131578947368421,0,0,,,,😜😉,0.14444444444444443,0.7444444444444445,positive
3494,Tom T.,UgzSYTrqy27E3-iAAb14AaABAg.8ruqSH6TnBm8s-1EAI6a5C,"BeyerT1 everyone knows this. Haas has a supplier contract with ferrari, but its an independent team. All those that say haas ‘copies’ ferrari don’t know their bung hole from a hole in the ground.",2 months ago (edited),ferrari_sf90,QIDTLD1p0dQ,34,195,4.764705882352941,0,0,,,,,0.0,0.125,neutral
3495,Iain Mair,UgzSYTrqy27E3-iAAb14AaABAg.8ruqSH6TnBm8sY1FDSenKE,"Well well, 2 weeks later and we've had qualifying for Aus. McLaren P8, close behind the two Haas cars at the front of the midfield group. Given the qually modes of the Ferrari engine and the nature of the track suiting the Haas, that's exactly where I expected them to be. Race pace should favour McLaren/Renault, so every chance for a P6 finish on merit. I wasn't being a fanboy 2 weeks ago, just looking at all the facts from a rational PoV. My initial comment is fully justified.",2 months ago,ferrari_sf90,QIDTLD1p0dQ,89,482,4.426966292134831,2,4,,,,,0.025000000000000005,0.375,positive
3496,Tom T.,UgzSYTrqy27E3-iAAb14AaABAg.8ruqSH6TnBm8sZRctygbwi,"Iain Mair Renault doesnt get out of Q2 and Mclaren has a car in P8. Yep, all signs point to mid field domination, just like you said.",2 months ago,ferrari_sf90,QIDTLD1p0dQ,27,133,3.962962962962963,0,2,,,,,0.0,0.0,neutral
3497,Safwan Khan,UgzRuWnIIERhQ2WLBdl4AaABAg,"but apparently , if u convert lewis time to the supersoft tyre. The times are almost identical. BUt , ferrari reliability is messing them over",3 months ago,ferrari_sf90,QIDTLD1p0dQ,25,142,4.72,0,0,,,,,0.05,0.35,positive
